sFileNumber,vOffice,vCoverageType,vState,vProduct,vTransaction,nLoanAmount,nLienAmounts,nEquity,nLiens,nActions,nAuditEntries,nTotalExceptions,nTotalNotes,oCancelled,oNumDays
17-506437,2,3862,CA,Title & Sub-Escrow,Refinance,171000.0000000,171830.0000000,-830.0000000,1.0000000,27.0000000,8.288888888888890,20.0000000,0.133333333333333,1.0000000,45.0000000
17-506438,2,3863,CA,TSG - Trustee Sale Guarantee,TSG,165401.1500000,192500.0000000,-27098.8500000,2.0000000,20.0000000,47.545454545454500,15.0000000,0.636363636363636,0.0000000,11.0000000
17-506439,2,3863,CA,TSG - Trustee Sale Guarantee,TSG,263164.4800000,244253.0000000,18911.4800000,2.0000000,28.0000000,54.727272727272700,16.0000000,1.363636363636360,0.0000000,11.0000000
17-506440,2,3863,CA,LCP - Title Only,Refinance,185000.0000000,0.0000000,185000.0000000,0.0000000,19.0000000,5.333333333333330,0.0000000,0.044444444444444,1.0000000,45.0000000
17-506441,2,3863,CA,TSG - Trustee Sale Guarantee,TSG,317213.0500000,304195.6700000,13017.3800000,3.0000000,16.0000000,44.090909090909100,18.0000000,0.545454545454545,0.0000000,11.0000000
17-506442,2,3863,CA,TSG - Trustee Sale Guarantee,TSG,498768.1700000,1291995.2900000,-793227.1200000,6.0000000,19.0000000,47.181818181818200,14.0000000,0.636363636363636,0.0000000,11.0000000
17-506444,2,3862,CA,Title Only,Refinance,262500.0000000,544185.0000000,-281685.0000000,1.0000000,67.0000000,15.217948717948700,23.0000000,0.500000000000000,0.0000000,78.0000000
17-506445,2,3862,CA,Title Only,Refinance,96000.0000000,588000.0000000,-492000.0000000,1.0000000,49.0000000,16.620000000000000,21.0000000,0.380000000000000,0.0000000,50.0000000
17-506446,2,3863,CA,Property Report / O&E - Title Only,Uninsured (Info Products),50000.0000000,258000.0000000,-208000.0000000,1.0000000,27.0000000,21.600000000000000,6.0000000,0.350000000000000,0.0000000,20.0000000
17-506447,2,3863,CA,Property Report / O&E - Title Only,Uninsured (Info Products),55000.0000000,0.0000000,55000.0000000,0.0000000,27.0000000,23.111111111111100,6.0000000,0.444444444444444,0.0000000,18.0000000
2301-203095,1,3860,GA,Title and Escrow,Reverse Mortgage,72292.0000000,0.0000000,72292.0000000,0.0000000,78.0000000,13.147368421052600,18.0000000,0.452631578947368,0.0000000,95.0000000
17-506448,2,3863,CA,Title Only,Refinance,70000.0000000,0.0000000,70000.0000000,0.0000000,31.0000000,29.550000000000000,18.0000000,0.750000000000000,0.0000000,20.0000000
2301-203096,1,3860,UT,Title and Escrow,Reverse Mortgage,221540.0000000,358000.0000000,-136460.0000000,2.0000000,85.0000000,16.322916666666700,22.0000000,0.479166666666667,0.0000000,96.0000000
17-506449,2,3863,CA,Legal & Vesting - Title Only,Uninsured (Info Products),75000.0000000,0.0000000,75000.0000000,0.0000000,28.0000000,11.848484848484800,0.0000000,0.181818181818182,0.0000000,33.0000000
17-506454,2,3860,AL,Title Only,Refinance,87823.0000000,0.0000000,87823.0000000,0.0000000,24.0000000,6.377777777777780,2.0000000,0.177777777777778,1.0000000,45.0000000
2301-203098,1,3860,PA,Title and Escrow,Reverse Mortgage,120000.0000000,0.0000000,120000.0000000,0.0000000,61.0000000,13.600000000000000,25.0000000,0.244444444444444,1.0000000,45.0000000
17-506460,2,3860,WA,Property Report / O&E - Title Only,Uninsured (Info Products),170000.0000000,486000.0000000,-316000.0000000,2.0000000,24.0000000,2.500000000000000,5.0000000,0.037735849056604,0.0000000,106.0000000
17-506461,2,3860,WA,Property Report / O&E & Full Escrow,Uninsured (Info Products),80000.0000000,440000.0000000,-360000.0000000,2.0000000,88.0000000,11.246753246753200,7.0000000,0.272727272727273,0.0000000,77.0000000
17-506462,2,3860,CO,Title Only,Refinance,100000.0000000,0.0000000,100000.0000000,0.0000000,56.0000000,17.791666666666700,21.0000000,0.375000000000000,0.0000000,48.0000000
17-506463,2,3863,CA,LCP - Title Only,Refinance,100.0000000,63000.0000000,-62900.0000000,1.0000000,27.0000000,3.580152671755730,6.0000000,0.030534351145038,0.0000000,131.0000000
17-506464,2,3863,CA,Property Report / O&E & Full Escrow,Uninsured (Info Products),100000.0000000,318500.0000000,-218500.0000000,1.0000000,64.0000000,21.583333333333300,6.0000000,0.500000000000000,0.0000000,36.0000000
17-506465,2,3860,CO,Property Report / O&E - Title Only,Uninsured (Info Products),100000.0000000,379080.0000000,-279080.0000000,1.0000000,37.0000000,11.905660377358500,5.0000000,0.169811320754717,0.0000000,53.0000000
2301-203100,1,3860,OH,Title and Escrow,Reverse Mortgage,77532.0000000,0.0000000,77532.0000000,0.0000000,92.0000000,13.672413793103400,21.0000000,0.439655172413793,0.0000000,116.0000000
17-506466,2,3863,CA,Property Report / O&E - Title Only,Uninsured (Info Products),200000.0000000,0.0000000,200000.0000000,0.0000000,18.0000000,3.866666666666670,0.0000000,0.066666666666667,1.0000000,45.0000000
17-506467,2,3860,OR,Property Report / O&E - Title Only,Uninsured (Info Products),20000.0000000,366000.0000000,-346000.0000000,2.0000000,39.0000000,9.209677419354840,4.0000000,0.209677419354839,0.0000000,62.0000000
17-506468,2,3860,PA,Title & Sub-Escrow,Refinance,93750.0000000,0.0000000,93750.0000000,0.0000000,79.0000000,43.968750000000000,24.0000000,1.218750000000000,0.0000000,32.0000000
17-506469,2,3863,CA,Title & Sub-Escrow,Refinance,272000.0000000,240000.0000000,32000.0000000,1.0000000,55.0000000,22.230769230769200,18.0000000,0.358974358974359,0.0000000,39.0000000
17-506470,2,3863,NV,Title & Sub-Escrow,Refinance,268500.0000000,287144.0000000,-18644.0000000,1.0000000,62.0000000,24.952380952381000,19.0000000,0.714285714285714,0.0000000,42.0000000
17-506471,2,3860,WA,Property Report / O&E & Full Escrow,Uninsured (Info Products),100000.0000000,271368.0000000,-171368.0000000,2.0000000,68.0000000,26.593750000000000,6.0000000,0.718750000000000,0.0000000,32.0000000
17-506472,2,3862,CA,Title & Sub-Escrow,Refinance,592500.0000000,599200.0000000,-6700.0000000,1.0000000,65.0000000,19.770833333333300,20.0000000,0.520833333333333,0.0000000,48.0000000
17-506473,2,3862,CA,Title Only,Refinance,207000.0000000,185000.0000000,22000.0000000,1.0000000,40.0000000,26.692307692307700,18.0000000,0.653846153846154,0.0000000,26.0000000
17-506474,2,3860,OR,Property Report / O&E - Title Only,Uninsured (Info Products),50000.0000000,82300.0000000,-32300.0000000,1.0000000,39.0000000,8.117647058823530,3.0000000,0.161764705882353,0.0000000,68.0000000
17-506475,2,3863,CA,LCP - Title Only,Refinance,50001.0000000,352111.0000000,-302110.0000000,1.0000000,30.0000000,30.666666666666700,4.0000000,0.611111111111111,0.0000000,18.0000000
17-506476,2,3863,CA,Property Report / O&E & Full Escrow,Uninsured (Info Products),250000.0000000,1555000.0000000,-1305000.0000000,2.0000000,64.0000000,36.227272727272700,7.0000000,0.863636363636364,0.0000000,22.0000000
17-506477,2,3860,OR,Property Report / O&E - Title Only,Uninsured (Info Products),58700.0000000,196790.0000000,-138090.0000000,2.0000000,37.0000000,20.785714285714300,5.0000000,0.464285714285714,0.0000000,28.0000000
17-506478,2,3863,CA,Title Only,Refinance,732000.0000000,742520.0000000,-10520.0000000,1.0000000,42.0000000,10.380281690140800,18.0000000,0.239436619718310,0.0000000,71.0000000
17-506479,2,3863,CA,Title Only,Refinance,325000.0000000,365000.0000000,-40000.0000000,2.0000000,43.0000000,10.761194029850700,21.0000000,0.298507462686567,0.0000000,67.0000000
2301-203103,1,3860,NJ,Title and Escrow,Reverse Mortgage,114342.0000000,0.0000000,114342.0000000,0.0000000,81.0000000,32.450000000000000,9.0000000,1.125000000000000,0.0000000,40.0000000
2301-203106,1,3860,NC,Title and Escrow,Reverse Mortgage,450000.0000000,407618.0100000,42381.9900000,3.0000000,51.0000000,13.844444444444400,23.0000000,0.244444444444444,1.0000000,45.0000000
2301-203109,1,3863,NV,Title and Escrow,Reverse Mortgage,129485.0000000,132428.9600000,-2943.9600000,16.0000000,77.0000000,38.444444444444400,36.0000000,1.296296296296300,0.0000000,54.0000000
17-506480,2,3860,CA,Title & Full Escrow,Refinance,106000.0000000,109080.0000000,-3080.0000000,1.0000000,66.0000000,23.666666666666700,17.0000000,0.410256410256410,0.0000000,39.0000000
2301-203112,1,3860,UT,Title and Escrow,Reverse Mortgage,99180.0000000,0.0000000,99180.0000000,0.0000000,72.0000000,28.692307692307700,21.0000000,0.769230769230769,0.0000000,39.0000000
17-506481,2,3863,CA,Property Report / O&E - Title Only,Uninsured (Info Products),1.0000000,235200.0000000,-235199.0000000,2.0000000,20.0000000,3.028301886792450,16.0000000,0.037735849056604,0.0000000,106.0000000
17-506482,2,3863,CA,Title Only,Refinance,85000.0000000,0.0000000,85000.0000000,0.0000000,26.0000000,10.577777777777800,23.0000000,0.266666666666667,1.0000000,45.0000000
2301-203115,1,3863,CA,Title and Escrow,Reverse Mortgage,202020.0000000,0.0000000,202020.0000000,0.0000000,86.0000000,45.862068965517200,16.0000000,1.310344827586210,0.0000000,29.0000000
17-506486,2,3863,CA,LCP & Sub-Escrow,Refinance,185000.0000000,185000.0000000,0.0000000,1.0000000,25.0000000,20.222222222222200,3.0000000,0.133333333333333,1.0000000,45.0000000
17-506487,2,3863,CA,LCP & Sub-Escrow,Refinance,35000.0000000,88934.0800000,-53934.0800000,2.0000000,52.0000000,22.944444444444400,5.0000000,0.500000000000000,0.0000000,36.0000000
17-506488,2,3863,CA,Title & Full Escrow,Refinance,150000.0000000,253000.0000000,-103000.0000000,1.0000000,41.0000000,8.355555555555560,17.0000000,0.088888888888889,1.0000000,45.0000000
17-506489,2,3863,FL,Title & Full Escrow,Refinance,124100.0000000,126400.0000000,-2300.0000000,1.0000000,71.0000000,31.344827586206900,28.0000000,0.620689655172414,0.0000000,29.0000000
17-506490,2,3863,CA,Title & Full Escrow,Refinance,237150.0000000,244150.0000000,-7000.0000000,1.0000000,56.0000000,24.724137931034500,17.0000000,0.379310344827586,0.0000000,29.0000000
2301-203117,1,3860,VA,Title and Escrow,Reverse Mortgage,106375.0000000,0.0000000,106375.0000000,0.0000000,108.0000000,26.485714285714300,22.0000000,1.114285714285710,0.0000000,70.0000000
17-506492,2,3863,CA,LCP - Title Only,Refinance,50000.0000000,313000.0000000,-263000.0000000,1.0000000,32.0000000,20.346153846153800,4.0000000,0.384615384615385,0.0000000,26.0000000
17-506493,2,3863,CA,Title & Sub-Escrow,Refinance,763421.0000000,875177.0000000,-111756.0000000,2.0000000,55.0000000,11.585365853658500,22.0000000,0.256097560975610,0.0000000,82.0000000
17-506494,2,3863,CA,LCP - Title Only,Refinance,12000.0000000,270019.0000000,-258019.0000000,1.0000000,41.0000000,25.423076923076900,4.0000000,0.384615384615385,0.0000000,26.0000000
2301-203118,1,29189,WV,Title and Escrow,Reverse Mortgage,18018.0000000,0.0000000,18018.0000000,0.0000000,70.0000000,12.546391752577300,2.0000000,0.494845360824742,0.0000000,97.0000000
17-506495,2,3863,CA,LCP - Title Only,Refinance,185000.0000000,0.0000000,185000.0000000,0.0000000,20.0000000,5.444444444444440,0.0000000,0.044444444444444,1.0000000,45.0000000
17-506496,2,3863,CA,LCP - Title Only,Refinance,100.0000000,2921.0700000,-2821.0700000,4.0000000,27.0000000,3.549618320610690,11.0000000,0.022900763358779,0.0000000,131.0000000
17-506497,2,3863,CA,LCP - Title Only,Refinance,34250.0000000,316000.0000000,-281750.0000000,1.0000000,35.0000000,10.854545454545500,4.0000000,0.163636363636364,0.0000000,55.0000000
2301-203119,1,3860,MA,Title and Escrow,Reverse Mortgage,286000.0000000,0.0000000,286000.0000000,0.0000000,49.0000000,6.977777777777780,1.0000000,0.155555555555556,1.0000000,45.0000000
2301-203120,1,3860,OH,Title and Escrow,Reverse Mortgage,40432.0000000,45000.0000000,-4568.0000000,1.0000000,77.0000000,40.906250000000000,19.0000000,1.500000000000000,0.0000000,32.0000000
2301-203121,1,3863,CA,Title and Escrow,Reverse Mortgage,279000.0000000,238500.0000000,40500.0000000,1.0000000,64.0000000,34.137931034482800,16.0000000,1.172413793103450,0.0000000,29.0000000
17-506498,2,3863,CA,Title & Full Escrow,Refinance,205500.0000000,200000.0000000,5500.0000000,1.0000000,59.0000000,32.607142857142900,18.0000000,0.535714285714286,0.0000000,28.0000000
17-506499,2,3863,CA,Property Report / O&E - Title Only,Uninsured (Info Products),70000.0000000,750000.0000000,-680000.0000000,1.0000000,27.0000000,6.101449275362320,7.0000000,0.130434782608696,0.0000000,69.0000000
2301-203123,1,3860,IA,Title and Escrow,Reverse Mortgage,115000.0000000,192603.1700000,-77603.1700000,3.0000000,84.0000000,23.546875000000000,24.0000000,0.937500000000000,0.0000000,64.0000000
2301-203124,1,29189,WV,Title and Escrow,Reverse Mortgage,115000.0000000,0.0000000,115000.0000000,0.0000000,68.0000000,30.410256410256400,1.0000000,0.948717948717949,0.0000000,39.0000000
2301-203125,1,3863,FL,Title and Escrow,Reverse Mortgage,185000.0000000,65000.0000000,120000.0000000,2.0000000,55.0000000,13.444444444444400,32.0000000,0.266666666666667,1.0000000,45.0000000
17-506501,2,3863,CA,LCP - Title Only,Refinance,100000.0000000,60000.0000000,40000.0000000,1.0000000,35.0000000,26.272727272727300,4.0000000,0.363636363636364,0.0000000,22.0000000
17-506503,2,3863,CA,Title Only,Refinance,176000.0000000,710000.0000000,-534000.0000000,2.0000000,43.0000000,15.306122448979600,24.0000000,0.367346938775510,0.0000000,49.0000000
17-506505,2,3860,CA,Title Only,Refinance,355000.0000000,329109.6300000,25890.3700000,2.0000000,23.0000000,8.022222222222220,19.0000000,0.177777777777778,1.0000000,45.0000000
17-506508,2,3863,CA,LCP - Title Only,Refinance,50000.0000000,400000.0000000,-350000.0000000,1.0000000,35.0000000,15.714285714285700,5.0000000,0.314285714285714,0.0000000,35.0000000
17-506509,2,3863,CA,Title Only,Refinance,248000.0000000,260200.0000000,-12200.0000000,1.0000000,40.0000000,19.941176470588200,18.0000000,0.382352941176471,0.0000000,34.0000000
17-506511,2,3860,CA,Title & Full Escrow,Refinance,50500.0000000,48365.0000000,2135.0000000,1.0000000,41.0000000,8.688888888888890,20.0000000,0.133333333333333,1.0000000,45.0000000
2301-203127,1,3863,CA,Title and Escrow,Reverse Mortgage,384682.5000000,0.0000000,384682.5000000,0.0000000,84.0000000,40.303030303030300,16.0000000,1.242424242424240,0.0000000,33.0000000
17-506512,2,3863,CA,LCP & Sub-Escrow,Refinance,76000.0000000,356000.0000000,-280000.0000000,1.0000000,40.0000000,32.894736842105300,4.0000000,0.736842105263158,0.0000000,19.0000000
17-506513,2,3863,CA,LCP - Title Only,Refinance,30000.0000000,215000.0000000,-185000.0000000,1.0000000,37.0000000,34.000000000000000,4.0000000,0.500000000000000,0.0000000,18.0000000
2301-203129,1,3863,CA,Title and Escrow,Reverse Mortgage,130480.0000000,135000.0000000,-4520.0000000,1.0000000,82.0000000,45.962962962963000,17.0000000,1.666666666666670,0.0000000,27.0000000
17-506514,2,3863,CA,LCP - Title Only,Refinance,60000.0000000,40000.0000000,20000.0000000,1.0000000,41.0000000,20.468750000000000,4.0000000,0.437500000000000,0.0000000,32.0000000
17-506515,2,3863,CA,LCP - Title Only,Refinance,25000.0000000,165000.0000000,-140000.0000000,1.0000000,34.0000000,16.114285714285700,4.0000000,0.400000000000000,0.0000000,35.0000000
17-506516,2,3863,CA,LCP - Title Only,Refinance,15000.0000000,151300.0000000,-136300.0000000,1.0000000,37.0000000,35.578947368421100,4.0000000,0.578947368421053,0.0000000,19.0000000
17-506517,2,3863,CA,LCP - Title Only,Refinance,40000.0000000,349000.0000000,-309000.0000000,1.0000000,35.0000000,16.205128205128200,4.0000000,0.333333333333333,0.0000000,39.0000000
2301-203130,1,3860,GA,Title and Escrow,Reverse Mortgage,23085.0000000,0.0000000,23085.0000000,0.0000000,76.0000000,74.684210526315800,18.0000000,2.157894736842110,0.0000000,19.0000000
2301-203131,1,3863,CA,Title and Escrow,Reverse Mortgage,384682.5000000,0.0000000,384682.5000000,0.0000000,67.0000000,38.195121951219500,17.0000000,1.804878048780490,0.0000000,41.0000000
2301-203132,1,3860,MD,Title and Escrow,Reverse Mortgage,175000.0000000,111906.5100000,63093.4900000,2.0000000,66.0000000,21.733333333333300,20.0000000,0.911111111111111,1.0000000,45.0000000
17-506518,2,3860,TN,Title Only,Refinance,400000.0000000,150000.0000000,250000.0000000,1.0000000,72.0000000,11.866666666666700,24.0000000,0.400000000000000,0.0000000,90.0000000
17-506519,2,3863,FL,Title Only,Refinance,417000.0000000,650000.0000000,-233000.0000000,1.0000000,62.0000000,8.931818181818180,30.0000000,0.215909090909091,0.0000000,88.0000000
17-506520,2,3862,CA,Title & Sub-Escrow,Refinance,110000.0000000,78500.0000000,31500.0000000,1.0000000,62.0000000,11.946666666666700,17.0000000,0.253333333333333,0.0000000,75.0000000
2301-203134,1,3860,MO,Title and Escrow,Reverse Mortgage,76497.0000000,40000.0000000,36497.0000000,1.0000000,78.0000000,43.115384615384600,19.0000000,1.384615384615380,0.0000000,26.0000000
2301-203135,1,3863,CA,Title and Escrow,Reverse Mortgage,625500.0000000,0.0000000,625500.0000000,0.0000000,61.0000000,18.000000000000000,16.0000000,0.533333333333333,1.0000000,45.0000000
2301-203136,1,3860,KS,Title and Escrow,Reverse Mortgage,61530.0000000,0.0000000,61530.0000000,0.0000000,93.0000000,11.036496350365000,22.0000000,0.437956204379562,0.0000000,137.0000000
17-506522,2,3860,UT,TSG - Trustee Sale Guarantee,TSG,99043.9600000,0.0000000,99043.9600000,0.0000000,10.0000000,5.777777777777780,0.0000000,0.177777777777778,1.0000000,45.0000000
17-506523,2,3863,CA,Title Only,Refinance,224000.0000000,250000.0000000,-26000.0000000,1.0000000,24.0000000,8.933333333333330,19.0000000,0.088888888888889,1.0000000,45.0000000
2301-203137,1,3860,MS,Title and Escrow,Reverse Mortgage,155000.0000000,0.0000000,155000.0000000,0.0000000,64.0000000,15.577777777777800,19.0000000,0.555555555555556,1.0000000,45.0000000
2301-203138,1,3860,GA,Title and Escrow,Reverse Mortgage,158000.0000000,187835.9300000,-29835.9300000,2.0000000,55.0000000,13.755555555555600,21.0000000,0.266666666666667,1.0000000,45.0000000
2301-203139,1,3863,CA,Title and Escrow,Reverse Mortgage,208050.0000000,133068.0000000,74982.0000000,1.0000000,61.0000000,27.600000000000000,17.0000000,0.828571428571429,0.0000000,35.0000000
17-506525,2,3863,CA,Title Only,Refinance,700000.0000000,0.0000000,700000.0000000,0.0000000,37.0000000,9.949152542372880,18.0000000,0.237288135593220,0.0000000,59.0000000
2301-203140,1,3863,CA,Title and Escrow,Reverse Mortgage,287850.0000000,127500.0000000,160350.0000000,1.0000000,66.0000000,41.125000000000000,17.0000000,1.375000000000000,0.0000000,24.0000000
17-506526,2,3863,CA,Title Only,Refinance,261000.0000000,260200.0000000,800.0000000,1.0000000,36.0000000,8.301587301587300,19.0000000,0.095238095238095,0.0000000,63.0000000
17-506527,2,3862,CA,Title & Sub-Escrow,Refinance,859000.0000000,900000.0000000,-41000.0000000,2.0000000,58.0000000,9.965517241379310,23.0000000,0.241379310344828,0.0000000,87.0000000
17-506528,2,3863,CA,Title Only,Refinance,518000.0000000,597000.0000000,-79000.0000000,2.0000000,24.0000000,10.155555555555600,24.0000000,0.155555555555556,1.0000000,45.0000000
