nLiens,nAuditEntries,nTotalNotes,oCancelled,oNumDays
5.00,1070.00,28.00,0.00,40.00
1.00,1367.00,53.00,0.00,36.00
1.00,1775.00,47.00,0.00,71.00
1.00,739.00,11.00,0.00,40.00
1.00,928.00,19.00,0.00,83.00
2.00,475.00,9.00,0.00,36.00
1.00,1362.00,35.00,0.00,69.00
1.00,971.00,33.00,0.00,53.00
1.00,534.00,10.00,0.00,27.00
2.00,995.00,19.00,0.00,18.00
1.00,686.00,11.00,0.00,25.00
1.00,804.00,16.00,0.00,41.00
1.00,1057.00,31.00,0.00,54.00
5.00,1083.00,40.00,1.00,45.00
2.00,1149.00,51.00,0.00,32.00
1.00,1259.00,36.00,0.00,60.00
0.00,1423.00,46.00,0.00,57.00
3.00,571.00,17.00,1.00,45.00
0.00,1189.00,36.00,0.00,39.00
2.00,650.00,21.00,1.00,45.00
2.00,450.00,12.00,1.00,45.00
2.00,567.00,6.00,0.00,103.00
0.00,1762.00,56.00,0.00,43.00
3.00,1188.00,26.00,0.00,60.00
2.00,754.00,15.00,0.00,102.00
1.00,423.00,8.00,1.00,45.00
0.00,1822.00,70.00,0.00,89.00
1.00,266.00,3.00,0.00,103.00
1.00,907.00,19.00,0.00,54.00
1.00,1321.00,31.00,0.00,33.00
0.00,1349.00,34.00,0.00,32.00
0.00,1335.00,43.00,0.00,27.00
2.00,1814.00,49.00,0.00,67.00
0.00,1982.00,72.00,0.00,67.00
1.00,1197.00,35.00,0.00,63.00
1.00,788.00,16.00,0.00,63.00
1.00,721.00,8.00,1.00,45.00
1.00,1310.00,51.00,0.00,42.00
2.00,611.00,14.00,1.00,45.00
1.00,1304.00,47.00,0.00,33.00
4.00,507.00,11.00,1.00,45.00
1.00,616.00,14.00,0.00,54.00
2.00,640.00,16.00,0.00,40.00
1.00,1153.00,21.00,0.00,35.00
1.00,534.00,11.00,0.00,21.00
2.00,280.00,3.00,0.00,102.00
2.00,557.00,13.00,0.00,38.00
1.00,262.00,4.00,0.00,102.00
1.00,308.00,3.00,0.00,102.00
1.00,267.00,4.00,0.00,102.00
2.00,396.00,4.00,0.00,0.00
3.00,462.00,5.00,0.00,0.00
2.00,456.00,5.00,0.00,0.00
2.00,453.00,5.00,0.00,0.00
2.00,455.00,5.00,0.00,0.00
1.00,453.00,6.00,0.00,0.00
3.00,475.00,7.00,0.00,0.00
1.00,1013.00,27.00,0.00,24.00
1.00,571.00,10.00,0.00,39.00
1.00,600.00,12.00,0.00,54.00
0.00,1045.00,29.00,0.00,61.00
1.00,709.00,14.00,0.00,39.00
1.00,943.00,19.00,0.00,19.00
1.00,882.00,18.00,0.00,75.00
1.00,1412.00,39.00,0.00,46.00
1.00,1210.00,32.00,0.00,45.00
2.00,678.00,18.00,0.00,18.00
0.00,665.00,12.00,0.00,18.00
0.00,331.00,13.00,1.00,45.00
0.00,285.00,6.00,1.00,45.00
1.00,1414.00,46.00,0.00,74.00
1.00,659.00,14.00,0.00,63.00
1.00,403.00,7.00,0.00,42.00
1.00,771.00,16.00,0.00,81.00
1.00,1262.00,23.00,0.00,39.00
1.00,1066.00,29.00,0.00,45.00
1.00,400.00,13.00,1.00,45.00
1.00,750.00,15.00,0.00,33.00
0.00,248.00,8.00,1.00,45.00
1.00,1462.00,57.00,0.00,116.00
1.00,349.00,4.00,1.00,45.00
1.00,1005.00,26.00,0.00,80.00
1.00,986.00,22.00,0.00,88.00
1.00,990.00,30.00,0.00,18.00
1.00,599.00,11.00,0.00,27.00
0.00,1207.00,42.00,0.00,26.00
1.00,867.00,29.00,0.00,67.00
1.00,1260.00,39.00,0.00,67.00
5.00,519.00,16.00,1.00,45.00
0.00,1542.00,48.00,0.00,70.00
2.00,772.00,12.00,0.00,41.00
1.00,1108.00,41.00,0.00,48.00
0.00,1294.00,48.00,0.00,28.00
1.00,833.00,19.00,0.00,27.00
2.00,1078.00,19.00,0.00,105.00
2.00,889.00,21.00,0.00,77.00
1.00,609.00,16.00,1.00,45.00
1.00,672.00,10.00,0.00,84.00
1.00,586.00,10.00,0.00,28.00
1.00,1303.00,44.00,0.00,26.00
1.00,804.00,15.00,0.00,41.00
2.00,853.00,24.00,1.00,45.00
1.00,849.00,12.00,0.00,48.00
1.00,876.00,15.00,0.00,48.00
0.00,311.00,6.00,1.00,45.00
1.00,1436.00,47.00,0.00,45.00
0.00,920.00,31.00,0.00,25.00
2.00,618.00,9.00,0.00,54.00
2.00,837.00,19.00,0.00,60.00
0.00,1155.00,32.00,0.00,41.00
0.00,980.00,35.00,0.00,40.00
2.00,442.00,11.00,0.00,34.00
0.00,686.00,14.00,0.00,40.00
2.00,513.00,11.00,0.00,18.00
0.00,287.00,10.00,1.00,45.00
0.00,519.00,21.00,1.00,45.00
0.00,612.00,11.00,1.00,45.00
1.00,711.00,27.00,1.00,45.00
1.00,854.00,17.00,0.00,45.00
1.00,746.00,14.00,0.00,56.00
2.00,982.00,24.00,0.00,58.00
0.00,1071.00,27.00,0.00,31.00
2.00,626.00,12.00,0.00,0.00
1.00,511.00,9.00,0.00,0.00
1.00,658.00,20.00,1.00,45.00
2.00,1167.00,33.00,0.00,28.00
2.00,395.00,6.00,1.00,45.00
0.00,1293.00,36.00,0.00,57.00
1.00,423.00,6.00,0.00,0.00
2.00,796.00,26.00,0.00,74.00
1.00,418.00,9.00,1.00,45.00
0.00,595.00,8.00,0.00,36.00
1.00,631.00,11.00,0.00,74.00
2.00,640.00,10.00,0.00,81.00
2.00,634.00,24.00,1.00,45.00
1.00,852.00,20.00,0.00,73.00
2.00,657.00,10.00,0.00,49.00
1.00,728.00,12.00,0.00,36.00
1.00,540.00,11.00,0.00,44.00
2.00,280.00,4.00,0.00,99.00
1.00,605.00,12.00,0.00,36.00
1.00,949.00,21.00,0.00,77.00
1.00,577.00,15.00,0.00,43.00
1.00,816.00,14.00,0.00,37.00
2.00,509.00,9.00,1.00,45.00
1.00,378.00,5.00,1.00,45.00
2.00,622.00,13.00,0.00,28.00
0.00,245.00,4.00,1.00,45.00
2.00,1529.00,46.00,0.00,42.00
1.00,1177.00,37.00,0.00,31.00
1.00,565.00,11.00,0.00,43.00
3.00,1567.00,43.00,0.00,32.00
1.00,1617.00,44.00,0.00,38.00
1.00,638.00,10.00,0.00,32.00
1.00,705.00,14.00,0.00,44.00
1.00,569.00,12.00,0.00,74.00
1.00,1703.00,67.00,0.00,44.00
1.00,1026.00,20.00,0.00,63.00
1.00,530.00,9.00,0.00,51.00
3.00,331.00,7.00,0.00,99.00
1.00,650.00,13.00,0.00,36.00
1.00,544.00,12.00,0.00,116.00
1.00,833.00,21.00,0.00,42.00
0.00,1247.00,27.00,0.00,29.00
1.00,539.00,13.00,0.00,35.00
2.00,382.00,7.00,1.00,45.00
0.00,1121.00,28.00,0.00,25.00
2.00,404.00,4.00,1.00,45.00
1.00,644.00,14.00,0.00,24.00
1.00,1728.00,58.00,0.00,65.00
0.00,678.00,26.00,1.00,45.00
1.00,608.00,13.00,0.00,51.00
1.00,882.00,20.00,0.00,39.00
1.00,832.00,19.00,0.00,43.00
1.00,813.00,17.00,0.00,81.00
1.00,1183.00,47.00,0.00,53.00
1.00,437.00,8.00,0.00,29.00
1.00,1677.00,74.00,0.00,99.00
1.00,863.00,14.00,0.00,45.00
0.00,1397.00,54.00,0.00,35.00
1.00,967.00,16.00,0.00,45.00
2.00,971.00,19.00,0.00,28.00
1.00,263.00,4.00,0.00,99.00
1.00,390.00,6.00,1.00,45.00
2.00,1137.00,25.00,0.00,106.00
1.00,305.00,6.00,0.00,98.00
0.00,304.00,5.00,0.00,113.00
0.00,270.00,3.00,0.00,98.00
2.00,270.00,3.00,0.00,98.00
1.00,1287.00,29.00,0.00,58.00
1.00,532.00,6.00,1.00,45.00
0.00,734.00,16.00,0.00,32.00
0.00,346.00,17.00,1.00,45.00
1.00,1632.00,47.00,0.00,37.00
0.00,305.00,18.00,1.00,45.00
1.00,843.00,13.00,0.00,42.00
1.00,1176.00,34.00,0.00,49.00
1.00,766.00,12.00,0.00,36.00
0.00,1494.00,44.00,0.00,66.00
1.00,575.00,12.00,0.00,28.00
0.00,1315.00,41.00,0.00,86.00
1.00,620.00,10.00,0.00,49.00
1.00,880.00,16.00,0.00,38.00
0.00,1229.00,44.00,0.00,28.00
1.00,595.00,8.00,1.00,45.00
0.00,1501.00,43.00,0.00,44.00
2.00,664.00,15.00,0.00,30.00
1.00,811.00,22.00,0.00,24.00
1.00,317.00,6.00,1.00,45.00
2.00,271.00,3.00,0.00,99.00
2.00,550.00,12.00,0.00,30.00
1.00,252.00,3.00,0.00,99.00
1.00,1110.00,20.00,0.00,29.00
2.00,708.00,12.00,1.00,45.00
2.00,1769.00,64.00,0.00,46.00
1.00,362.00,6.00,1.00,45.00
0.00,545.00,14.00,1.00,45.00
2.00,536.00,16.00,1.00,45.00
0.00,1430.00,58.00,0.00,42.00
0.00,1296.00,45.00,0.00,23.00
1.00,1262.00,47.00,0.00,38.00
0.00,394.00,5.00,0.00,80.00
0.00,445.00,12.00,1.00,45.00
2.00,408.00,8.00,1.00,45.00
1.00,834.00,19.00,0.00,51.00
1.00,1378.00,58.00,0.00,66.00
1.00,538.00,11.00,0.00,0.00
9.00,465.00,6.00,0.00,0.00
1.00,431.00,5.00,0.00,0.00
0.00,761.00,15.00,0.00,34.00
1.00,558.00,10.00,0.00,34.00
1.00,525.00,9.00,0.00,62.00
2.00,267.00,4.00,0.00,98.00
1.00,528.00,9.00,0.00,51.00
2.00,924.00,21.00,0.00,107.00
1.00,641.00,8.00,0.00,43.00
1.00,970.00,20.00,0.00,94.00
1.00,267.00,3.00,0.00,98.00
1.00,519.00,10.00,0.00,42.00
1.00,512.00,9.00,0.00,48.00
1.00,1109.00,29.00,0.00,30.00
2.00,547.00,11.00,0.00,27.00
1.00,566.00,9.00,0.00,35.00
1.00,655.00,14.00,0.00,63.00
1.00,498.00,9.00,0.00,50.00
1.00,1274.00,27.00,0.00,72.00
2.00,278.00,4.00,0.00,98.00
2.00,766.00,20.00,0.00,50.00
3.00,1336.00,27.00,0.00,64.00
1.00,269.00,4.00,0.00,98.00
1.00,792.00,19.00,0.00,52.00
4.00,569.00,13.00,1.00,45.00
1.00,1114.00,28.00,1.00,45.00
1.00,1339.00,39.00,0.00,29.00
1.00,1132.00,32.00,0.00,36.00
1.00,1922.00,61.00,0.00,94.00
1.00,961.00,9.00,1.00,45.00
1.00,666.00,11.00,0.00,45.00
2.00,780.00,23.00,0.00,63.00
1.00,1207.00,23.00,0.00,30.00
1.00,1700.00,50.00,0.00,44.00
1.00,1702.00,43.00,0.00,79.00
1.00,756.00,14.00,0.00,51.00
1.00,1937.00,56.00,0.00,43.00
1.00,333.00,5.00,1.00,45.00
2.00,1202.00,42.00,0.00,56.00
0.00,638.00,11.00,0.00,98.00
1.00,649.00,9.00,0.00,36.00
1.00,1906.00,46.00,0.00,55.00
1.00,625.00,11.00,1.00,45.00
2.00,544.00,15.00,0.00,34.00
0.00,253.00,3.00,0.00,98.00
1.00,772.00,19.00,0.00,64.00
1.00,1840.00,43.00,0.00,38.00
1.00,569.00,12.00,0.00,23.00
1.00,706.00,13.00,0.00,30.00
1.00,653.00,10.00,0.00,37.00
0.00,816.00,17.00,0.00,57.00
0.00,322.00,6.00,1.00,45.00
1.00,725.00,20.00,1.00,45.00
1.00,446.00,9.00,0.00,20.00
2.00,1026.00,25.00,0.00,77.00
1.00,762.00,26.00,1.00,45.00
2.00,877.00,15.00,0.00,71.00
2.00,720.00,15.00,0.00,83.00
1.00,1358.00,27.00,0.00,92.00
2.00,702.00,16.00,0.00,73.00
1.00,1169.00,34.00,0.00,42.00
1.00,840.00,11.00,0.00,44.00
2.00,825.00,24.00,0.00,41.00
1.00,766.00,10.00,0.00,35.00
2.00,899.00,15.00,0.00,30.00
1.00,1184.00,35.00,0.00,48.00
2.00,1106.00,46.00,0.00,27.00
1.00,393.00,6.00,1.00,45.00
0.00,1055.00,37.00,0.00,22.00
1.00,466.00,9.00,1.00,45.00
2.00,1483.00,65.00,0.00,78.00
1.00,833.00,18.00,0.00,63.00
1.00,1038.00,20.00,0.00,92.00
2.00,1217.00,33.00,0.00,28.00
4.00,627.00,13.00,1.00,45.00
0.00,280.00,5.00,0.00,98.00
1.00,1037.00,21.00,0.00,27.00
0.00,1755.00,42.00,0.00,35.00
1.00,625.00,11.00,0.00,48.00
1.00,613.00,11.00,0.00,50.00
2.00,424.00,5.00,1.00,45.00
1.00,509.00,9.00,0.00,36.00
2.00,1530.00,31.00,0.00,79.00
4.00,537.00,8.00,1.00,45.00
1.00,396.00,7.00,0.00,48.00
0.00,680.00,14.00,0.00,80.00
1.00,1041.00,35.00,0.00,56.00
1.00,410.00,5.00,1.00,45.00
1.00,717.00,17.00,0.00,100.00
2.00,1326.00,33.00,0.00,37.00
1.00,637.00,11.00,0.00,28.00
0.00,207.00,3.00,1.00,45.00
1.00,556.00,9.00,0.00,49.00
1.00,546.00,13.00,0.00,41.00
2.00,735.00,20.00,0.00,51.00
2.00,274.00,6.00,0.00,105.00
1.00,505.00,10.00,0.00,49.00
1.00,686.00,18.00,0.00,72.00
0.00,1369.00,20.00,0.00,70.00
1.00,505.00,11.00,0.00,49.00
2.00,876.00,23.00,0.00,58.00
1.00,502.00,9.00,0.00,44.00
1.00,974.00,26.00,0.00,99.00
0.00,460.00,5.00,1.00,45.00
1.00,378.00,4.00,1.00,45.00
2.00,529.00,10.00,0.00,41.00
1.00,545.00,10.00,0.00,33.00
2.00,732.00,21.00,0.00,42.00
2.00,541.00,15.00,0.00,83.00
1.00,372.00,3.00,0.00,0.00
1.00,509.00,8.00,0.00,48.00
1.00,432.00,6.00,0.00,0.00
3.00,427.00,6.00,1.00,45.00
2.00,272.00,4.00,0.00,105.00
1.00,518.00,10.00,0.00,50.00
1.00,585.00,11.00,0.00,42.00
4.00,636.00,15.00,0.00,0.00
5.00,487.00,8.00,0.00,0.00
2.00,280.00,3.00,0.00,105.00
2.00,545.00,11.00,0.00,55.00
2.00,531.00,11.00,0.00,0.00
2.00,476.00,11.00,0.00,0.00
13.00,686.00,10.00,0.00,0.00
6.00,444.00,5.00,0.00,0.00
0.00,1211.00,40.00,0.00,33.00
1.00,697.00,15.00,0.00,35.00
0.00,279.00,5.00,1.00,45.00
1.00,1219.00,30.00,0.00,34.00
2.00,1443.00,42.00,0.00,83.00
3.00,433.00,7.00,1.00,45.00
2.00,1593.00,45.00,0.00,27.00
1.00,699.00,10.00,0.00,82.00
1.00,1674.00,63.00,0.00,111.00
1.00,703.00,17.00,0.00,48.00
2.00,1658.00,52.00,0.00,42.00
0.00,1057.00,28.00,0.00,33.00
1.00,1225.00,55.00,0.00,54.00
1.00,1016.00,27.00,0.00,111.00
1.00,1108.00,29.00,0.00,28.00
1.00,531.00,15.00,1.00,45.00
0.00,1114.00,32.00,0.00,35.00
0.00,1746.00,84.00,0.00,70.00
1.00,721.00,18.00,0.00,29.00
0.00,287.00,6.00,0.00,112.00
1.00,274.00,3.00,0.00,105.00
0.00,2350.00,108.00,0.00,91.00
0.00,1170.00,34.00,0.00,27.00
0.00,2107.00,47.00,0.00,56.00
0.00,1717.00,46.00,0.00,36.00
1.00,437.00,8.00,0.00,14.00
2.00,691.00,12.00,0.00,78.00
1.00,799.00,14.00,0.00,79.00
1.00,1256.00,36.00,0.00,75.00
0.00,693.00,15.00,0.00,47.00
1.00,346.00,5.00,1.00,45.00
1.00,749.00,17.00,0.00,85.00
1.00,897.00,27.00,1.00,45.00
1.00,408.00,8.00,0.00,22.00
0.00,1173.00,39.00,0.00,36.00
1.00,1141.00,37.00,0.00,33.00
1.00,1522.00,68.00,0.00,63.00
2.00,789.00,22.00,0.00,40.00
1.00,1168.00,43.00,0.00,27.00
0.00,1331.00,42.00,0.00,42.00
1.00,1707.00,61.00,0.00,82.00
2.00,1018.00,23.00,0.00,30.00
1.00,881.00,18.00,0.00,29.00
1.00,775.00,12.00,0.00,79.00
0.00,1038.00,33.00,0.00,20.00
1.00,756.00,14.00,0.00,78.00
1.00,607.00,9.00,0.00,42.00
1.00,918.00,17.00,0.00,79.00
1.00,671.00,15.00,0.00,98.00
3.00,1025.00,22.00,0.00,61.00
1.00,917.00,20.00,0.00,99.00
3.00,776.00,20.00,0.00,49.00
1.00,890.00,21.00,0.00,41.00
1.00,577.00,10.00,0.00,49.00
1.00,1110.00,31.00,0.00,40.00
1.00,806.00,11.00,0.00,34.00
1.00,1215.00,27.00,0.00,34.00
1.00,586.00,11.00,0.00,56.00
2.00,1114.00,21.00,0.00,30.00
0.00,1597.00,51.00,0.00,35.00
1.00,928.00,15.00,0.00,50.00
1.00,772.00,11.00,0.00,34.00
2.00,758.00,14.00,0.00,21.00
1.00,493.00,9.00,0.00,36.00
1.00,835.00,14.00,0.00,47.00
7.00,1633.00,53.00,0.00,21.00
1.00,1309.00,56.00,0.00,65.00
2.00,715.00,17.00,0.00,36.00
1.00,1101.00,39.00,0.00,55.00
2.00,879.00,41.00,1.00,45.00
0.00,167.00,4.00,1.00,45.00
1.00,1167.00,40.00,0.00,102.00
1.00,871.00,18.00,0.00,62.00
3.00,455.00,11.00,0.00,0.00
1.00,886.00,29.00,1.00,45.00
1.00,406.00,8.00,0.00,18.00
0.00,958.00,21.00,0.00,32.00
1.00,1430.00,40.00,0.00,35.00
1.00,813.00,13.00,0.00,69.00
0.00,660.00,14.00,0.00,46.00
1.00,593.00,10.00,0.00,41.00
3.00,618.00,12.00,0.00,33.00
1.00,612.00,10.00,0.00,48.00
1.00,596.00,8.00,0.00,56.00
1.00,869.00,17.00,0.00,40.00
1.00,1156.00,31.00,0.00,78.00
1.00,707.00,14.00,0.00,68.00
4.00,583.00,12.00,0.00,33.00
1.00,265.00,4.00,0.00,104.00
1.00,537.00,10.00,0.00,39.00
1.00,264.00,4.00,0.00,104.00
0.00,429.00,14.00,1.00,45.00
1.00,1651.00,62.00,0.00,28.00
1.00,514.00,8.00,0.00,96.00
0.00,559.00,15.00,1.00,45.00
1.00,264.00,4.00,0.00,104.00
1.00,793.00,17.00,0.00,40.00
2.00,1540.00,43.00,0.00,35.00
0.00,1323.00,38.00,0.00,33.00
1.00,1764.00,68.00,0.00,35.00
3.00,1299.00,38.00,0.00,103.00
0.00,1455.00,37.00,0.00,43.00
1.00,503.00,9.00,0.00,49.00
1.00,598.00,11.00,0.00,40.00
1.00,1486.00,44.00,0.00,64.00
1.00,514.00,10.00,0.00,40.00
1.00,499.00,9.00,0.00,48.00
1.00,2015.00,61.00,0.00,89.00
1.00,264.00,4.00,0.00,104.00
2.00,809.00,16.00,0.00,13.00
1.00,470.00,9.00,0.00,18.00
5.00,412.00,3.00,0.00,0.00
1.00,1401.00,59.00,0.00,81.00
1.00,999.00,21.00,0.00,34.00
2.00,1072.00,22.00,0.00,63.00
2.00,738.00,13.00,0.00,35.00
1.00,902.00,20.00,0.00,39.00
3.00,928.00,20.00,0.00,35.00
2.00,686.00,9.00,0.00,33.00
1.00,1152.00,27.00,0.00,54.00
0.00,1374.00,43.00,0.00,36.00
8.00,750.00,31.00,1.00,45.00
1.00,1472.00,51.00,0.00,42.00
3.00,970.00,20.00,0.00,48.00
0.00,876.00,21.00,0.00,68.00
2.00,1015.00,28.00,0.00,106.00
1.00,1164.00,31.00,0.00,74.00
2.00,1030.00,29.00,0.00,96.00
1.00,471.00,10.00,1.00,45.00
1.00,1229.00,34.00,0.00,63.00
2.00,936.00,25.00,0.00,61.00
0.00,1133.00,42.00,0.00,25.00
1.00,608.00,8.00,0.00,46.00
1.00,949.00,22.00,0.00,111.00
2.00,1118.00,25.00,0.00,92.00
1.00,432.00,7.00,0.00,35.00
1.00,480.00,8.00,1.00,45.00
1.00,1060.00,35.00,0.00,49.00
1.00,639.00,11.00,0.00,49.00
2.00,1076.00,35.00,0.00,63.00
1.00,486.00,13.00,1.00,45.00
0.00,1270.00,44.00,0.00,60.00
1.00,510.00,11.00,1.00,45.00
4.00,857.00,29.00,0.00,70.00
1.00,989.00,22.00,0.00,82.00
0.00,1697.00,59.00,0.00,32.00
2.00,408.00,6.00,1.00,45.00
1.00,633.00,11.00,0.00,55.00
1.00,885.00,13.00,0.00,35.00
1.00,1122.00,22.00,0.00,35.00
1.00,1846.00,84.00,0.00,112.00
3.00,840.00,16.00,0.00,78.00
2.00,758.00,18.00,0.00,55.00
0.00,387.00,5.00,1.00,45.00
1.00,1323.00,54.00,0.00,88.00
1.00,678.00,13.00,0.00,47.00
1.00,854.00,12.00,0.00,64.00
1.00,1074.00,20.00,0.00,75.00
1.00,951.00,26.00,0.00,42.00
0.00,921.00,26.00,0.00,42.00
1.00,331.00,3.00,1.00,45.00
2.00,972.00,13.00,0.00,41.00
2.00,992.00,17.00,0.00,36.00
2.00,888.00,15.00,0.00,35.00
1.00,597.00,10.00,0.00,49.00
1.00,1418.00,42.00,0.00,32.00
1.00,1133.00,39.00,0.00,105.00
1.00,454.00,8.00,0.00,0.00
5.00,593.00,14.00,0.00,0.00
4.00,436.00,5.00,0.00,0.00
5.00,400.00,6.00,0.00,0.00
2.00,490.00,9.00,0.00,0.00
1.00,548.00,10.00,0.00,0.00
2.00,920.00,24.00,0.00,70.00
4.00,447.00,5.00,0.00,0.00
3.00,444.00,7.00,0.00,0.00
1.00,281.00,4.00,0.00,103.00
1.00,510.00,10.00,0.00,46.00
3.00,578.00,14.00,0.00,39.00
1.00,261.00,4.00,0.00,103.00
3.00,808.00,20.00,0.00,46.00
0.00,1006.00,14.00,0.00,47.00
2.00,430.00,3.00,0.00,0.00
1.00,407.00,3.00,0.00,0.00
2.00,861.00,17.00,0.00,47.00
1.00,1098.00,21.00,0.00,55.00
1.00,638.00,8.00,0.00,70.00
1.00,612.00,12.00,0.00,45.00
1.00,584.00,8.00,0.00,55.00
1.00,1046.00,24.00,0.00,75.00
0.00,1034.00,35.00,0.00,52.00
1.00,753.00,12.00,0.00,32.00
1.00,680.00,16.00,0.00,80.00
2.00,542.00,12.00,1.00,45.00
2.00,948.00,24.00,0.00,39.00
3.00,1525.00,53.00,0.00,63.00
2.00,922.00,19.00,0.00,45.00
6.00,1053.00,45.00,1.00,45.00
1.00,745.00,21.00,0.00,61.00
1.00,980.00,33.00,0.00,42.00
0.00,1364.00,33.00,0.00,33.00
0.00,1252.00,47.00,0.00,56.00
1.00,452.00,8.00,1.00,45.00
1.00,862.00,17.00,1.00,45.00
1.00,784.00,12.00,0.00,34.00
1.00,815.00,26.00,0.00,49.00
1.00,820.00,16.00,0.00,75.00
2.00,919.00,18.00,0.00,33.00
1.00,828.00,12.00,0.00,34.00
2.00,879.00,13.00,0.00,40.00
1.00,634.00,10.00,0.00,73.00
2.00,554.00,11.00,0.00,14.00
1.00,409.00,5.00,1.00,45.00
1.00,417.00,7.00,1.00,45.00
1.00,1498.00,39.00,0.00,32.00
1.00,552.00,11.00,0.00,27.00
1.00,371.00,5.00,1.00,45.00
1.00,615.00,8.00,0.00,52.00
1.00,1675.00,51.00,0.00,67.00
1.00,803.00,24.00,0.00,62.00
0.00,1162.00,29.00,0.00,45.00
1.00,763.00,15.00,0.00,27.00
1.00,1330.00,50.00,0.00,75.00
1.00,1139.00,35.00,0.00,53.00
1.00,642.00,8.00,0.00,94.00
0.00,1723.00,73.00,0.00,81.00
1.00,742.00,12.00,0.00,76.00
1.00,851.00,20.00,0.00,42.00
2.00,1251.00,45.00,0.00,26.00
2.00,1226.00,48.00,0.00,45.00
0.00,1353.00,41.00,0.00,40.00
0.00,1266.00,43.00,0.00,34.00
2.00,1955.00,81.00,0.00,31.00
1.00,1257.00,45.00,0.00,98.00
1.00,606.00,15.00,0.00,87.00
0.00,1097.00,30.00,0.00,52.00
1.00,669.00,23.00,0.00,105.00
1.00,994.00,19.00,0.00,21.00
1.00,1358.00,60.00,0.00,67.00
2.00,442.00,12.00,1.00,45.00
2.00,995.00,24.00,0.00,26.00
1.00,1755.00,71.00,0.00,112.00
1.00,1153.00,35.00,0.00,59.00
0.00,1634.00,62.00,0.00,56.00
1.00,586.00,6.00,0.00,54.00
1.00,1343.00,39.00,0.00,20.00
0.00,1111.00,40.00,0.00,48.00
1.00,634.00,8.00,0.00,70.00
1.00,1290.00,33.00,0.00,35.00
1.00,1171.00,22.00,0.00,32.00
2.00,1281.00,31.00,0.00,67.00
1.00,842.00,19.00,0.00,27.00
0.00,512.00,6.00,1.00,45.00
1.00,574.00,11.00,0.00,105.00
0.00,911.00,24.00,0.00,34.00
2.00,970.00,23.00,0.00,48.00
1.00,1921.00,52.00,0.00,61.00
1.00,482.00,11.00,0.00,26.00
1.00,1351.00,38.00,0.00,32.00
1.00,1563.00,44.00,0.00,34.00
1.00,828.00,25.00,0.00,65.00
1.00,1398.00,36.00,0.00,58.00
0.00,1539.00,40.00,0.00,22.00
2.00,767.00,17.00,1.00,45.00
2.00,1016.00,27.00,0.00,71.00
1.00,439.00,11.00,1.00,45.00
2.00,1356.00,36.00,0.00,58.00
2.00,476.00,9.00,0.00,0.00
1.00,447.00,5.00,0.00,0.00
1.00,644.00,14.00,0.00,30.00
1.00,271.00,5.00,0.00,100.00
2.00,524.00,10.00,0.00,46.00
2.00,901.00,17.00,0.00,50.00
1.00,265.00,4.00,0.00,100.00
2.00,543.00,11.00,0.00,28.00
1.00,662.00,11.00,1.00,45.00
1.00,847.00,19.00,0.00,42.00
1.00,960.00,15.00,0.00,70.00
2.00,406.00,4.00,1.00,45.00
1.00,344.00,6.00,1.00,45.00
2.00,992.00,12.00,0.00,67.00
2.00,1017.00,23.00,0.00,35.00
1.00,1090.00,24.00,0.00,38.00
1.00,974.00,23.00,0.00,60.00
1.00,720.00,17.00,0.00,29.00
1.00,864.00,18.00,0.00,72.00
1.00,834.00,25.00,0.00,29.00
1.00,1757.00,57.00,0.00,86.00
0.00,1056.00,32.00,0.00,38.00
2.00,1010.00,27.00,1.00,45.00
1.00,1721.00,49.00,0.00,60.00
0.00,1555.00,39.00,0.00,56.00
1.00,599.00,10.00,0.00,31.00
2.00,683.00,14.00,0.00,73.00
0.00,2466.00,84.00,0.00,60.00
1.00,943.00,36.00,1.00,45.00
2.00,1040.00,19.00,0.00,16.00
1.00,897.00,14.00,0.00,36.00
1.00,794.00,15.00,0.00,35.00
1.00,1041.00,14.00,0.00,38.00
1.00,1207.00,34.00,0.00,46.00
1.00,2013.00,67.00,0.00,38.00
1.00,1673.00,45.00,0.00,35.00
1.00,1377.00,56.00,0.00,43.00
0.00,550.00,10.00,1.00,45.00
2.00,614.00,11.00,0.00,42.00
1.00,833.00,15.00,0.00,73.00
0.00,1289.00,52.00,0.00,66.00
1.00,867.00,23.00,0.00,73.00
1.00,764.00,25.00,1.00,45.00
1.00,1121.00,45.00,0.00,53.00
2.00,655.00,12.00,0.00,42.00
1.00,1018.00,23.00,0.00,87.00
1.00,891.00,17.00,0.00,28.00
1.00,1533.00,46.00,0.00,64.00
1.00,1448.00,39.00,0.00,28.00
1.00,1534.00,34.00,0.00,51.00
0.00,1354.00,64.00,0.00,58.00
0.00,1749.00,63.00,0.00,36.00
1.00,1052.00,34.00,0.00,28.00
1.00,419.00,7.00,0.00,36.00
1.00,1086.00,31.00,0.00,31.00
1.00,626.00,12.00,0.00,30.00
1.00,555.00,12.00,1.00,45.00
0.00,1235.00,36.00,0.00,84.00
2.00,557.00,12.00,0.00,21.00
1.00,927.00,28.00,0.00,39.00
1.00,649.00,8.00,0.00,78.00
1.00,749.00,13.00,0.00,88.00
1.00,1484.00,41.00,0.00,70.00
1.00,1381.00,61.00,0.00,72.00
0.00,1688.00,44.00,0.00,74.00
1.00,628.00,10.00,0.00,58.00
0.00,811.00,12.00,0.00,44.00
3.00,1389.00,45.00,0.00,57.00
